Emotions,Confidence Score
SURPRISED,0.04379969462752342
DISGUSTED,0.9603050351142883
HAPPY,0.020909331738948822
CALM,2.768665075302124
CONFUSED,0.0
ANGRY,95.27778625488281
SAD,0.681495189666748
