Emotions,Confidence Score
CONFUSED,0.0
SAD,0.2047077715396881
SURPRISED,0.026125576347112656
HAPPY,0.02619578130543232
ANGRY,97.8512191772461
DISGUSTED,0.1638157218694687
CALM,1.6482727527618408
