Emotions,Confidence Score
ANGRY,66.68415832519531
CONFUSED,0.0
HAPPY,0.25140413641929626
CALM,9.423909187316895
SURPRISED,0.0924212634563446
DISGUSTED,1.2180825471878052
SAD,21.17677879333496
