Emotions,Confidence Score
ANGRY,9.901619911193848
HAPPY,0.25999146699905396
DISGUSTED,4.175416946411133
CONFUSED,0.0
CALM,65.85508728027344
SURPRISED,2.492349147796631
SAD,3.8818187713623047
