Emotions,Confidence Score
CONFUSED,0.0
SURPRISED,0.2636266350746155
ANGRY,81.9427719116211
SAD,0.4584679901599884
DISGUSTED,0.8860467672348022
HAPPY,0.1577785313129425
CALM,15.909809112548828
