Time,Heart Rate
00:00:01,99
00:00:04,99
00:00:07,99
00:00:10,99
00:00:13,99
00:00:16,99
00:00:19,99
00:00:21,99
00:00:24,99
00:00:27,99
00:00:30,99
00:00:33,99
00:00:36,99
00:00:39,99
00:00:42,99
00:00:45,99
00:00:46,99
00:00:49,99
00:00:50,100
00:00:51,100
00:00:52,102
00:00:53,103
00:00:54,103
00:00:55,103
00:00:57,102
00:00:58,102
00:01:01,102
00:01:04,102
00:01:05,101
00:01:08,100
00:01:11,100
00:01:13,99
00:01:15,98
00:01:17,97
00:01:18,97
00:01:19,96
00:01:21,95
00:01:24,95
00:01:27,94
00:01:29,93
00:01:31,92
00:01:33,91
00:01:34,90
00:01:35,89
00:01:37,88
00:01:38,87
00:01:40,86
00:01:41,85
00:01:43,84
00:01:46,84
00:01:49,84
00:01:52,84
00:01:54,83
00:01:57,83
00:02:00,83
00:02:01,82
00:02:03,83
00:02:06,83
00:02:07,84
00:02:08,85
00:02:09,84
00:02:10,83
00:02:13,82
00:02:16,81
00:02:17,82
00:02:20,82
00:02:23,82
00:02:24,83
00:02:27,83
00:02:30,83
00:02:31,82
00:02:34,82
00:02:35,81
00:02:38,80
00:02:41,80
00:02:43,81
00:02:46,81
00:02:47,80
00:02:50,80
00:02:51,79
00:02:54,79
00:02:57,79
00:02:58,80
00:03:01,80
00:03:04,80
00:03:07,80
00:03:10,80
00:03:13,80
00:03:14,80
00:03:17,80
00:03:20,80
00:03:23,80
00:03:24,81
00:03:27,81
00:03:30,81
00:03:33,81
00:03:36,81
00:03:39,82
00:03:40,81
00:03:43,81
00:03:46,81
00:03:49,82
00:03:52,82
00:03:55,81
00:03:58,81
00:04:01,82
00:04:04,82
00:04:07,82
00:04:10,82
00:04:13,82
00:04:16,82
00:04:19,82
00:04:20,81
00:04:23,81
00:04:24,80
00:04:25,80
00:04:28,80
00:04:31,80
00:04:34,80
00:04:37,80
00:04:40,80
00:04:43,80
00:04:46,80
00:04:49,80
00:04:52,81
00:04:55,81
00:04:58,81
00:05:00,80
00:05:03,81
00:05:06,81
00:05:09,81
00:05:12,81
00:05:15,81
00:05:18,81
00:05:19,80
00:05:22,80
00:05:25,80
00:05:27,81
00:05:30,81
00:05:33,81
00:05:36,81
00:05:39,81
00:05:40,81
00:05:43,82
00:05:46,82
00:05:49,82
00:05:52,82
00:05:55,82
00:05:58,82
00:06:01,82
00:06:04,82
00:06:07,82
00:06:10,82
00:06:13,82
00:06:16,82
00:06:18,81
00:06:21,81
00:06:23,82
00:06:26,82
00:06:29,82
00:06:31,81
00:06:34,81
00:06:36,82
00:06:39,82
00:06:40,83
00:06:43,82
00:06:46,82
00:06:49,82
00:06:52,82
00:06:53,82
00:06:56,82
00:06:59,82
00:07:02,82
00:07:03,81
00:07:06,81
00:07:09,81
00:07:12,81
00:07:15,81
00:07:18,81
00:07:21,81
00:07:24,81
00:07:27,81
00:07:30,81
00:07:33,81
00:07:36,81
00:07:39,81
00:07:42,81
00:07:45,82
00:07:48,82
00:07:51,82
00:07:52,83
00:07:54,82
00:07:57,82
00:08:00,82
00:08:02,81
00:08:05,81
00:08:06,81
00:08:09,81
00:08:12,81
00:08:15,81
00:08:18,81
00:08:21,81
00:08:24,81
00:08:27,81
00:08:29,82
00:08:32,83
00:08:35,83
00:08:38,83
00:08:40,82
00:08:43,82
00:08:46,82
00:08:49,82
00:08:52,82
00:08:55,82
00:08:58,82
00:09:01,82
00:09:04,82
00:09:07,82
00:09:09,83
00:09:12,83
00:09:13,84
00:09:16,84
00:09:19,85
00:09:20,84
00:09:23,84
00:09:26,84
00:09:29,84
00:09:32,84
00:09:35,84
00:09:37,85
00:09:40,85
00:09:43,86
00:09:46,86
00:09:49,86
00:09:52,86
00:09:55,86
00:09:56,85
00:09:59,85
00:10:02,85
00:10:04,84
00:10:07,84
00:10:10,84
00:10:13,84
00:10:16,84
00:10:19,84
00:10:22,83
00:10:25,83
00:10:28,83
00:10:31,83
00:10:32,84
00:10:33,84
00:10:36,84
00:10:39,84
00:10:40,83
00:10:43,83
00:10:46,83
00:10:49,83
00:10:52,84
00:10:54,83
00:10:57,83
00:10:58,82
00:11:01,81
00:11:04,81
00:11:07,81
00:11:10,82
00:11:13,82
00:11:15,83
00:11:18,83
00:11:21,83
00:11:23,84
00:11:24,83
00:11:27,83
00:11:28,82
00:11:31,82
00:11:34,83
00:11:36,84
00:11:39,85
00:11:40,85
00:11:41,86
00:11:44,85
00:11:47,85
00:11:49,85
00:11:52,85
00:11:53,85
00:11:56,85
00:11:59,85
00:12:00,84
00:12:03,84
00:12:06,84
00:12:09,84
00:12:12,85
00:12:15,85
00:12:18,84
00:12:21,85
00:12:24,85
00:12:26,85
00:12:29,86
00:12:32,86
00:12:33,86
00:12:34,86
00:12:35,86
00:12:36,85
00:12:39,85
00:12:42,85
00:12:43,85
00:12:46,85
00:12:48,84
00:12:51,83
00:12:54,83
00:12:57,83
00:13:00,83
00:13:03,84
00:13:06,84
00:13:07,85
00:13:09,86
00:13:10,85
00:13:12,86
00:13:14,85
00:13:17,85
00:13:18,84
00:13:19,85
00:13:22,85
00:13:25,85
00:13:28,85
00:13:31,85
00:13:34,85
00:13:36,84
00:13:39,84
00:13:41,85
00:13:44,85
00:13:46,85
00:13:47,85
00:13:50,85
00:13:53,85
00:13:56,85
00:13:59,85
00:14:02,84
00:14:04,85
00:14:07,85
00:14:09,84
00:14:10,85
00:14:13,85
00:14:16,85
00:14:19,84
00:14:22,84
00:14:23,85
00:14:26,86
00:14:29,86
00:14:30,85
00:14:33,85
00:14:34,84
00:14:37,84
00:14:40,84
00:14:43,84
00:14:46,84
00:14:49,84
00:14:52,84
00:14:55,84
00:14:56,84
00:14:59,84
00:15:01,85
00:15:04,85
00:15:06,86
00:15:09,85
00:15:12,85
00:15:15,85
00:15:18,85
00:15:21,85
00:15:24,85
00:15:27,85
00:15:30,85
00:15:33,85
00:15:36,85
00:15:39,85
00:15:42,85
00:15:45,85
00:15:48,85
00:15:51,85
00:15:53,85
00:15:56,85
00:15:57,86
00:16:00,86
00:16:01,86
00:16:03,85
00:16:04,85
00:16:05,85
00:16:08,86
00:16:11,86
00:16:14,86
00:16:17,86
00:16:19,85
00:16:21,84
00:16:23,83
00:16:25,84
00:16:28,84
00:16:29,85
00:16:32,86
00:16:35,87
00:16:38,88
00:16:40,88
00:16:43,88
00:16:46,88
00:16:47,88
00:16:50,88
00:16:51,87
00:16:53,87
00:16:55,87
00:16:56,87
00:16:57,87
00:17:00,87
00:17:03,87
00:17:05,88
00:17:06,88
00:17:09,88
00:17:11,88
00:17:12,87
00:17:15,86
00:17:18,86
00:17:21,86
00:17:22,85
00:17:25,84
00:17:28,84
00:17:31,84
00:17:34,84
00:17:35,85
00:17:38,85
00:17:39,86
00:17:42,86
00:17:45,86
00:17:48,86
00:17:51,86
00:17:54,86
00:17:57,85
00:18:00,85
00:18:03,86
00:18:06,86
00:18:07,86
