Time,Heart Rate
12:52:29,70
12:52:32,70
12:52:35,70
12:52:38,70
12:52:41,70
12:52:44,74
12:52:45,91
12:52:46,98
12:52:47,101
12:52:48,102
12:52:51,101
12:52:54,101
12:52:57,101
12:52:59,100
12:53:02,100
12:53:05,100
12:53:07,100
12:53:10,99
12:53:11,97
12:53:12,96
12:53:13,95
12:53:15,95
12:53:18,94
12:53:21,94
12:53:22,94
12:53:23,93
12:53:26,93
12:53:27,92
12:53:30,92
12:53:33,92
12:53:36,92
12:53:37,93
12:53:38,94
12:53:39,96
12:53:40,97
12:53:41,99
12:53:44,98
12:53:45,99
12:53:48,99
12:53:50,99
12:53:51,98
12:53:53,97
12:53:56,98
12:53:57,101
12:53:58,104
12:53:59,105
12:54:00,106
12:54:01,107
12:54:02,108
12:54:03,109
12:54:04,110
12:54:06,109
12:54:07,109
12:54:08,109
12:54:11,109
12:54:12,110
12:54:15,110
12:54:18,110
12:54:21,110
12:54:22,112
12:54:23,114
12:54:26,114
12:54:29,114
12:54:30,113
12:54:33,112
12:54:34,113
12:54:37,114
12:54:40,114
12:54:42,115
12:54:45,115
12:54:46,116
12:54:49,116
12:54:52,116
12:54:55,117
12:54:57,118
12:55:00,118
12:55:01,117
12:55:03,116
12:55:04,115
12:55:05,115
12:55:06,114
12:55:07,113
12:55:10,113
12:55:11,112
12:55:12,111
12:55:14,110
12:55:16,109
12:55:19,109
12:55:20,108
12:55:21,107
12:55:23,106
12:55:26,106
12:55:28,106
12:55:31,106
12:55:34,106
12:55:37,106
12:55:38,105
12:55:41,105
12:55:43,104
12:55:44,103
12:55:45,102
12:55:47,101
12:55:49,100
12:55:50,99
12:55:52,98
12:55:55,98
12:55:56,98
12:55:57,99
12:56:00,99
12:56:02,98
12:56:03,99
12:56:05,100
12:56:08,101
12:56:11,102
12:56:14,103
12:56:17,103
12:56:20,103
12:56:21,102
12:56:23,101
12:56:25,100
12:56:28,100
12:56:31,99
12:56:34,99
12:56:35,98
12:56:37,97
12:56:39,96
12:56:41,95
12:56:42,96
12:56:43,95
12:56:46,96
12:56:47,98
12:56:48,101
12:56:51,101
12:56:52,100
12:56:54,101
12:56:55,102
12:56:56,101
12:56:57,100
12:56:58,99
12:56:59,98
12:57:00,97
12:57:01,96
12:57:02,95
12:57:03,96
12:57:04,97
12:57:05,96
12:57:06,97
12:57:08,96
12:57:11,96
12:57:14,95
12:57:17,95
12:57:18,96
12:57:21,96
12:57:23,97
12:57:26,97
12:57:29,98
12:57:32,98
12:57:33,99
12:57:36,99
12:57:39,100
12:57:40,100
12:57:43,99
12:57:44,100
12:57:47,100
12:57:50,100
12:57:51,99
12:57:54,99
12:57:57,99
12:57:58,100
12:58:00,101
12:58:02,102
12:58:04,103
12:58:07,103
12:58:10,103
12:58:11,104
12:58:14,104
12:58:17,104
12:58:19,105
12:58:21,107
12:58:23,108
12:58:25,109
12:58:27,110
12:58:28,111
12:58:30,113
12:58:32,112
12:58:35,111
12:58:38,111
12:58:39,111
12:58:42,110
12:58:43,109
12:58:44,108
12:58:45,107
12:58:46,106
12:58:47,105
12:58:50,106
12:58:51,107
12:58:52,108
12:58:55,108
12:58:57,107
12:58:58,107
12:59:01,107
12:59:03,108
12:59:06,109
12:59:09,109
12:59:10,108
12:59:13,108
12:59:14,107
12:59:17,106
12:59:20,106
12:59:21,107
12:59:22,109
12:59:23,110
12:59:24,112
12:59:26,111
12:59:27,111
12:59:28,110
12:59:30,108
12:59:31,107
12:59:32,106
12:59:33,104
12:59:36,104
12:59:37,103
12:59:40,103
12:59:42,102
12:59:43,100
12:59:46,98
12:59:47,97
12:59:48,96
12:59:50,95
12:59:53,95
12:59:56,95
12:59:58,100
12:59:59,104
13:00:00,106
13:00:01,108
13:00:02,109
13:00:03,108
13:00:06,109
13:00:09,110
13:00:10,109
13:00:11,108
13:00:12,108
13:00:13,109
13:00:14,110
13:00:15,111
