Emotions,Confidence Score
CONFUSED,0.0
SAD,0.10433299839496613
SURPRISED,0.01400262676179409
HAPPY,0.006829739082604647
ANGRY,99.53526306152344
DISGUSTED,0.010925283655524254
CALM,0.25006186962127686
