Emotions,Confidence Score
SAD,91.77470397949219
CONFUSED,0.0
SURPRISED,0.039798859506845474
ANGRY,6.571359157562256
CALM,0.15826870501041412
DISGUSTED,0.5119335651397705
HAPPY,0.10195647180080414
