Emotions,Confidence Score
CONFUSED,0.0
SAD,34.53327560424805
SURPRISED,0.3081982135772705
HAPPY,0.043951615691185
ANGRY,3.2461636066436768
DISGUSTED,1.9967995882034302
CALM,57.443206787109375
