Emotions,Confidence Score
SAD,0.30910995602607727
CONFUSED,0.0
SURPRISED,0.029915083199739456
ANGRY,97.36210632324219
CALM,1.8489556312561035
DISGUSTED,0.2425660341978073
HAPPY,0.06617169082164764
