Emotions,Confidence Score
SAD,3.292687177658081
DISGUSTED,4.376222133636475
CONFUSED,0.0
HAPPY,0.6676218509674072
ANGRY,75.06617736816406
SURPRISED,0.423688679933548
CALM,12.98986530303955
