Emotions,Confidence Score
CONFUSED,0.0
SAD,58.28872299194336
SURPRISED,0.23408739268779755
HAPPY,0.04835286736488342
ANGRY,27.331022262573242
DISGUSTED,1.6415619850158691
CALM,7.041147232055664
