Emotions,Confidence Score
CONFUSED,0.0
SURPRISED,0.2188318818807602
ANGRY,88.01387023925781
SAD,1.6797391176223755
DISGUSTED,1.4622389078140259
HAPPY,0.07163222134113312
CALM,6.534955024719238
