Emotions,Confidence Score
DISGUSTED,45.040340423583984
CONFUSED,0.0
CALM,45.232357025146484
ANGRY,50.31959533691406
HAPPY,46.70524978637695
SAD,47.531105041503906
SURPRISED,45.01803970336914
