Emotions,Confidence Score
CONFUSED,0.0
SAD,0.17109553515911102
SURPRISED,0.002681045327335596
HAPPY,0.00014767434913665056
ANGRY,96.49072265625
DISGUSTED,3.215616464614868
CALM,0.05967786908149719
