Emotions,Confidence Score
SURPRISED,3.5153050422668457
DISGUSTED,0.15682022273540497
HAPPY,95.78077697753906
CALM,0.12403993308544159
CONFUSED,0.0
ANGRY,0.18780776858329773
SAD,0.015402305871248245
