Emotions,Confidence Score
ANGRY,0.7110859155654907
HAPPY,0.2730938196182251
DISGUSTED,17.891387939453125
CONFUSED,0.0
CALM,78.23322296142578
SURPRISED,0.3288927674293518
SAD,2.257232666015625
