Emotions,Confidence Score
DISGUSTED,0.13688267767429352
CONFUSED,0.0
CALM,0.5496317744255066
ANGRY,98.87940216064453
HAPPY,0.014950317330658436
SAD,0.2562023997306824
SURPRISED,0.016340559348464012
