Emotions,Confidence Score
SAD,2.7880561351776123
DISGUSTED,2.0851833820343018
CONFUSED,0.0
HAPPY,2.910501718521118
ANGRY,9.99467945098877
SURPRISED,7.462297439575195
CALM,69.89463806152344
