Emotions,Confidence Score
SAD,53.852176666259766
DISGUSTED,1.824371337890625
CONFUSED,0.0
HAPPY,9.416513442993164
ANGRY,26.307126998901367
SURPRISED,0.37477585673332214
CALM,7.273889541625977
