Emotions,Confidence Score
ANGRY,36.322479248046875
CONFUSED,0.0
HAPPY,0.7179368138313293
CALM,18.09270668029785
SURPRISED,25.358978271484375
DISGUSTED,3.2309021949768066
SAD,3.451313018798828
