Emotions,Confidence Score
SURPRISED,0.07209710031747818
DISGUSTED,0.2786482572555542
HAPPY,0.5120894908905029
CALM,4.099557399749756
CONFUSED,0.0
ANGRY,22.628459930419922
SAD,72.2197036743164
