Time,Heart Rate
00:00:01,92
00:00:03,91
00:00:04,90
00:00:05,89
00:00:06,88
00:00:08,87
00:00:11,87
00:00:14,88
00:00:15,89
00:00:16,89
00:00:17,90
00:00:18,91
00:00:21,92
00:00:24,92
00:00:26,91
00:00:29,91
00:00:32,91
00:00:35,91
00:00:36,92
00:00:39,92
00:00:42,92
00:00:43,93
00:00:46,94
00:00:49,93
00:00:50,92
00:00:52,91
00:00:53,90
00:00:54,89
00:00:55,88
00:00:58,88
00:00:59,89
00:01:02,89
00:01:03,90
00:01:06,90
00:01:09,90
00:01:10,91
00:01:11,91
00:01:14,91
00:01:17,91
00:01:20,92
00:01:23,92
00:01:25,91
00:01:27,89
00:01:28,88
00:01:29,87
00:01:30,86
00:01:32,85
00:01:34,84
00:01:37,84
00:01:38,85
00:01:40,86
00:01:41,87
00:01:42,88
00:01:44,89
00:01:45,90
00:01:47,91
00:01:50,92
00:01:53,91
00:01:56,91
00:01:59,92
00:02:02,91
00:02:04,90
00:02:06,89
00:02:07,88
00:02:09,87
00:02:11,86
00:02:14,86
00:02:17,86
00:02:20,87
00:02:23,87
00:02:25,88
00:02:27,89
00:02:29,90
00:02:30,91
00:02:33,92
00:02:36,93
00:02:38,94
00:02:40,95
00:02:42,96
00:02:45,96
00:02:46,95
00:02:48,94
00:02:50,93
00:02:51,92
00:02:53,91
00:02:55,90
00:02:56,89
00:02:58,88
00:03:01,88
00:03:04,88
00:03:05,88
00:03:06,89
00:03:08,90
00:03:09,91
00:03:11,92
00:03:12,93
00:03:13,93
00:03:16,93
00:03:17,92
00:03:18,92
00:03:19,92
00:03:21,91
00:03:22,91
00:03:25,91
00:03:28,91
00:03:29,92
00:03:32,92
00:03:33,92
00:03:35,92
00:03:37,92
00:03:38,92
00:03:39,91
00:03:41,90
00:03:44,89
00:03:47,89
00:03:50,90
00:03:53,90
00:03:54,90
00:03:56,91
00:03:59,91
00:04:01,92
00:04:04,92
00:04:07,91
00:04:10,91
00:04:11,90
00:04:14,89
00:04:17,89
00:04:20,89
00:04:23,89
00:04:26,90
00:04:29,90
00:04:31,89
00:04:34,88
00:04:36,87
00:04:37,86
00:04:39,85
00:04:42,85
00:04:44,86
00:04:46,87
00:04:47,88
00:04:48,89
00:04:50,90
00:04:51,91
00:04:53,92
00:04:54,92
00:04:57,92
00:05:00,92
00:05:02,91
00:05:05,91
00:05:08,91
00:05:11,92
00:05:14,92
00:05:17,92
00:05:19,91
00:05:21,90
00:05:23,89
00:05:24,88
00:05:25,87
00:05:27,86
00:05:28,85
00:05:30,84
00:05:32,83
00:05:35,83
00:05:38,83
00:05:40,84
00:05:42,85
00:05:44,86
00:05:45,87
00:05:47,88
00:05:50,88
00:05:53,88
00:05:54,87
00:05:56,86
00:05:59,86
00:06:02,86
00:06:03,87
00:06:05,88
00:06:08,89
00:06:11,90
00:06:14,90
00:06:17,90
00:06:18,91
00:06:21,91
00:06:24,91
00:06:27,91
00:06:30,91
00:06:33,91
00:06:34,92
00:06:37,92
00:06:38,91
00:06:40,90
00:06:42,89
00:06:44,88
00:06:47,88
00:06:48,87
00:06:51,87
00:06:54,87
00:06:55,88
00:06:56,88
00:06:59,88
00:07:02,88
00:07:05,88
00:07:08,88
00:07:11,88
00:07:12,89
00:07:15,90
00:07:16,91
00:07:17,92
00:07:19,93
00:07:22,93
00:07:25,93
00:07:28,93
00:07:29,92
00:07:32,93
00:07:35,92
00:07:38,91
00:07:40,90
00:07:42,89
00:07:44,88
00:07:47,88
00:07:50,88
00:07:52,89
00:07:55,89
00:07:58,89
00:08:01,89
00:08:02,89
00:08:05,89
00:08:08,89
00:08:09,88
00:08:12,88
00:08:13,87
00:08:15,86
00:08:18,85
00:08:21,85
00:08:24,86
00:08:26,87
00:08:28,88
00:08:30,89
00:08:33,90
00:08:35,91
00:08:38,91
00:08:39,92
00:08:42,91
00:08:45,91
00:08:46,90
00:08:49,90
00:08:52,90
00:08:55,90
00:08:58,91
00:09:00,90
00:09:03,90
00:09:05,89
00:09:06,89
00:09:08,90
00:09:11,90
00:09:12,91
00:09:13,92
00:09:15,93
00:09:17,94
00:09:20,93
00:09:22,92
00:09:25,91
00:09:26,92
00:09:29,92
00:09:32,92
00:09:35,92
00:09:36,93
00:09:37,94
00:09:39,95
00:09:40,95
00:09:43,95
00:09:46,95
00:09:49,95
00:09:52,95
00:09:55,95
00:09:58,100
00:09:59,102
00:10:00,104
00:10:03,103
00:10:04,101
00:10:05,101
00:10:08,97
00:10:09,93
00:10:10,91
00:10:11,88
00:10:12,88
00:10:15,88
00:10:16,87
00:10:17,86
00:10:18,85
00:10:19,84
00:10:20,83
00:10:21,82
00:10:23,81
00:10:25,80
00:10:27,79
00:10:29,78
00:10:32,77
00:10:35,77
00:10:38,77
00:10:41,76
00:10:44,75
00:10:47,75
00:10:48,76
00:10:51,76
00:10:52,77
00:10:53,77
00:10:56,78
00:10:59,78
00:11:02,78
00:11:05,78
00:11:08,78
00:11:11,78
00:11:14,78
00:11:17,78
00:11:19,79
00:11:22,79
00:11:23,80
00:11:26,80
00:11:27,81
00:11:30,81
00:11:33,82
00:11:36,81
00:11:39,81
00:11:42,81
00:11:45,80
00:11:48,79
00:11:51,79
00:11:53,80
00:11:56,81
00:11:59,81
00:12:02,81
00:12:05,81
00:12:06,81
00:12:08,80
00:12:11,80
00:12:12,81
00:12:14,82
00:12:17,83
00:12:20,83
00:12:22,84
00:12:25,84
00:12:28,84
00:12:31,84
00:12:34,84
00:12:36,85
00:12:37,85
00:12:40,83
00:12:41,81
00:12:42,80
00:12:44,79
00:12:46,78
00:12:49,79
00:12:52,80
00:12:55,81
00:12:58,82
00:12:59,83
00:13:01,84
00:13:03,85
00:13:06,85
00:13:07,85
00:13:09,84
00:13:11,83
00:13:13,82
00:13:16,82
00:13:19,82
00:13:21,81
00:13:22,82
00:13:25,82
00:13:28,83
00:13:31,82
00:13:34,82
00:13:37,81
00:13:40,81
00:13:43,81
00:13:44,82
00:13:47,82
00:13:50,82
00:13:52,81
00:13:55,81
00:13:57,82
00:14:00,82
00:14:01,83
00:14:04,83
00:14:06,84
00:14:09,84
00:14:12,84
00:14:13,84
00:14:16,84
00:14:18,83
00:14:19,84
00:14:22,84
00:14:24,85
00:14:27,86
00:14:30,86
00:14:33,86
00:14:34,85
00:14:37,85
00:14:40,85
00:14:43,85
00:14:46,85
00:14:47,84
00:14:50,84
00:14:53,84
00:14:56,84
00:14:59,84
00:15:01,83
00:15:04,83
00:15:07,83
00:15:10,83
00:15:13,83
00:15:16,83
00:15:19,83
00:15:20,84
00:15:21,84
00:15:24,84
00:15:27,84
00:15:30,84
00:15:33,84
00:15:36,83
00:15:39,83
00:15:42,83
00:15:44,84
00:15:47,83
00:15:50,83
00:15:52,84
00:15:55,84
00:15:57,85
00:16:00,85
00:16:03,85
00:16:06,85
00:16:09,86
00:16:12,86
00:16:15,85
00:16:18,85
00:16:21,85
00:16:24,85
00:16:27,85
00:16:30,86
00:16:33,86
00:16:34,87
00:16:35,87
00:16:38,87
00:16:41,87
00:16:44,87
00:16:47,87
00:16:50,87
00:16:51,88
00:16:54,88
00:16:57,88
00:17:00,88
00:17:01,87
00:17:04,87
00:17:05,86
00:17:08,86
00:17:11,86
00:17:14,85
00:17:17,84
00:17:20,84
00:17:23,84
00:17:25,83
