Time,Heart Rate
08:28:01,97
08:28:02,96
08:28:05,95
08:28:08,95
08:28:09,96
08:28:12,96
08:28:13,97
08:28:16,97
08:28:19,96
08:28:22,96
08:28:25,96
08:28:28,96
08:28:31,96
08:28:34,96
08:28:35,95
08:28:36,96
08:28:39,96
08:28:42,96
08:28:44,97
08:28:47,97
08:28:50,97
08:28:53,97
08:28:56,97
08:28:59,97
08:29:02,97
08:29:05,97
08:29:07,96
08:29:08,96
08:29:11,96
08:29:12,96
08:29:15,97
08:29:16,96
08:29:18,95
08:29:19,94
08:29:20,93
08:29:21,92
08:29:22,91
08:29:23,91
08:29:24,90
08:29:26,89
08:29:27,89
08:29:28,88
08:29:29,89
08:29:32,89
08:29:33,90
08:29:35,91
08:29:36,92
08:29:38,93
08:29:41,94
08:29:42,94
08:29:45,94
08:29:48,94
08:29:49,95
08:29:52,96
08:29:53,96
08:29:56,96
08:29:59,97
08:30:02,97
08:30:05,97
08:30:08,97
08:30:11,97
08:30:13,97
08:30:16,97
08:30:19,97
08:30:22,97
08:30:24,96
08:30:27,96
08:30:28,95
08:30:31,95
08:30:34,95
08:30:37,94
08:30:40,94
08:30:41,93
08:30:44,93
08:30:47,93
08:30:50,93
08:30:53,93
08:30:54,92
08:30:57,92
08:31:00,92
08:31:03,92
08:31:04,92
08:31:07,91
08:31:10,91
08:31:13,91
08:31:16,91
08:31:19,91
08:31:22,91
08:31:25,91
08:31:28,92
08:31:31,92
08:31:32,93
08:31:34,94
08:31:37,95
08:31:39,96
08:31:42,97
08:31:45,97
08:31:48,97
08:31:51,96
08:31:53,95
08:31:56,95
08:31:59,94
08:32:02,94
08:32:05,95
08:32:08,95
08:32:11,95
08:32:14,95
08:32:16,96
08:32:17,95
08:32:20,95
08:32:22,94
08:32:25,94
08:32:28,94
08:32:31,94
08:32:34,94
08:32:37,94
08:32:40,94
08:32:42,93
08:32:45,93
08:32:46,94
08:32:49,94
08:32:50,93
08:32:53,93
08:32:56,93
08:32:59,93
08:33:00,94
08:33:02,95
08:33:03,95
08:33:04,96
08:33:07,96
08:33:10,96
08:33:13,96
08:33:16,97
08:33:19,97
08:33:22,97
08:33:23,97
08:33:26,97
08:33:29,97
08:33:32,97
08:33:35,97
08:33:36,98
08:33:39,98
08:33:42,98
08:33:44,99
08:33:47,99
08:33:50,99
08:33:53,99
08:33:56,99
08:33:59,99
08:34:02,99
08:34:04,99
08:34:07,99
08:34:10,99
08:34:13,100
08:34:16,101
08:34:17,101
08:34:19,101
08:34:22,101
08:34:23,101
08:34:24,100
08:34:25,100
08:34:26,99
08:34:27,99
08:34:28,98
08:34:29,97
08:34:31,96
08:34:34,96
08:34:35,97
08:34:38,98
08:34:41,98
08:34:44,98
08:34:47,98
08:34:49,98
08:34:50,97
08:34:53,97
08:34:56,97
08:34:58,98
08:35:00,97
08:35:03,97
08:35:06,97
08:35:09,97
08:35:12,97
08:35:15,97
08:35:18,97
08:35:20,96
08:35:23,96
08:35:25,95
08:35:28,95
08:35:29,96
08:35:30,96
08:35:32,97
08:35:35,96
08:35:37,95
08:35:40,95
08:35:42,96
08:35:44,97
08:35:47,97
08:35:49,96
08:35:52,97
08:35:55,97
08:35:57,96
08:36:00,96
08:36:03,95
08:36:04,95
08:36:07,95
08:36:10,95
08:36:13,95
08:36:16,95
08:36:17,94
08:36:18,93
08:36:21,93
08:36:24,93
08:36:27,93
08:36:29,94
08:36:32,94
08:36:35,94
08:36:36,94
08:36:37,95
08:36:38,94
08:36:41,94
08:36:44,94
08:36:45,93
08:36:47,92
08:36:50,92
08:36:52,91
08:36:55,91
08:36:58,92
08:37:01,92
08:37:04,92
08:37:07,92
08:37:10,92
08:37:11,92
08:37:14,92
08:37:17,92
08:37:20,92
08:37:23,92
08:37:26,92
08:37:29,92
08:37:32,92
08:37:33,92
08:37:36,92
08:37:39,92
08:37:42,92
08:37:43,92
08:37:46,92
08:37:49,92
08:37:50,91
08:37:53,91
08:37:56,91
08:37:59,91
08:38:02,91
08:38:05,90
08:38:06,91
08:38:07,90
08:38:10,90
08:38:13,90
08:38:16,90
08:38:18,89
08:38:21,89
08:38:24,89
08:38:25,88
08:38:28,88
08:38:31,88
08:38:32,88
08:38:34,89
08:38:35,88
08:38:38,88
