Emotions,Confidence Score
DISGUSTED,4.021154880523682
CONFUSED,0.0
CALM,24.048587799072266
ANGRY,16.80820655822754
HAPPY,0.3737688660621643
SAD,13.418314933776855
SURPRISED,15.180233001708984
